profile_bits,case,state_bit,state_region,x,y,z,cell_bit,prefix_distance,full32_distance,extended64_distance,first_changed_byte,changed_prefix_bit,first_controller_stage,first_non_single_stage,single_bit_until_first_output
192,6,2149,cube,4,1,4,5,0,10,140,28,,46,46,0
192,6,2150,cube,4,1,4,6,0,16,155,28,,46,46,0
192,6,2151,cube,4,1,4,7,0,18,155,28,,46,46,0
192,6,2168,cube,7,1,4,0,0,3,122,31,,49,49,0
192,6,2169,cube,7,1,4,1,0,4,119,31,,49,49,0
192,6,2170,cube,7,1,4,2,0,4,140,31,,49,49,0
192,6,2171,cube,7,1,4,3,0,2,137,31,,49,49,0
192,6,2172,cube,7,1,4,4,0,3,134,31,,49,49,0
192,6,2173,cube,7,1,4,5,0,6,129,31,,49,49,0
192,6,2174,cube,7,1,4,6,0,4,123,31,,49,49,0
192,6,2175,cube,7,1,4,7,0,2,131,31,,49,49,0
192,6,2336,cube,4,4,4,0,0,0,0,,,,,1
192,6,2337,cube,4,4,4,1,0,0,0,,,,,1
192,6,2338,cube,4,4,4,2,0,0,0,,,,,1
192,6,2339,cube,4,4,4,3,0,0,0,,,,,1
192,6,2340,cube,4,4,4,4,0,0,0,,,,,1
192,6,2341,cube,4,4,4,5,0,0,0,,,,,1
192,6,2342,cube,4,4,4,6,0,0,0,,,,,1
192,6,2343,cube,4,4,4,7,0,0,0,,,,,1
192,6,2392,cube,3,5,4,0,0,8,147,30,,48,48,0
192,6,2393,cube,3,5,4,1,0,7,140,30,,48,48,0
192,6,2394,cube,3,5,4,2,0,9,134,30,,48,48,0
192,6,2395,cube,3,5,4,3,0,8,127,30,,48,48,0
192,6,2396,cube,3,5,4,4,0,7,140,30,,48,48,0
192,6,2397,cube,3,5,4,5,0,5,133,30,,48,48,0
192,6,2398,cube,3,5,4,6,0,7,142,30,,48,48,0
192,6,2399,cube,3,5,4,7,0,7,132,30,,48,48,0
192,6,2408,cube,5,5,4,0,0,8,139,30,,48,48,0
192,6,2409,cube,5,5,4,1,0,9,125,30,,48,48,0
192,6,2410,cube,5,5,4,2,0,11,152,30,,48,48,0
192,6,2411,cube,5,5,4,3,0,5,138,30,,48,48,0
192,6,2412,cube,5,5,4,4,0,8,136,30,,48,48,0
192,6,2413,cube,5,5,4,5,0,10,138,30,,48,48,0
192,6,2414,cube,5,5,4,6,0,9,126,30,,48,48,0
192,6,2415,cube,5,5,4,7,0,10,127,30,,48,48,0
192,6,3000,cube,7,6,5,0,0,0,87,39,,57,57,0
192,6,3001,cube,7,6,5,1,0,0,95,39,,57,57,0
192,6,3002,cube,7,6,5,2,0,0,89,39,,57,57,0
192,6,3003,cube,7,6,5,3,0,0,101,39,,57,57,0
192,6,3004,cube,7,6,5,4,0,0,109,39,,57,57,0
192,6,3005,cube,7,6,5,5,0,0,92,39,,57,57,0
192,6,3006,cube,7,6,5,6,0,0,106,39,,57,57,0
192,6,3007,cube,7,6,5,7,0,0,97,39,,57,57,0
192,6,3184,cube,6,1,6,0,0,16,149,28,,47,47,1
192,6,3185,cube,6,1,6,1,0,12,140,28,,47,47,1
192,6,3186,cube,6,1,6,2,0,11,144,28,,47,47,1
192,6,3187,cube,6,1,6,3,0,15,145,28,,47,47,1
192,6,3188,cube,6,1,6,4,0,13,137,28,,47,47,1
192,6,3189,cube,6,1,6,5,0,15,139,28,,47,47,1
192,6,3190,cube,6,1,6,6,0,13,150,28,,47,47,1
192,6,3191,cube,6,1,6,7,0,14,141,28,,47,47,1
192,6,3376,cube,6,4,6,0,0,25,163,25,,43,43,0
192,6,3377,cube,6,4,6,1,0,27,155,25,,43,43,0
192,6,3378,cube,6,4,6,2,0,30,147,25,,43,43,0
192,6,3379,cube,6,4,6,3,0,31,156,25,,43,43,0
192,6,3380,cube,6,4,6,4,0,29,162,25,,43,43,0
192,6,3381,cube,6,4,6,5,0,33,170,25,,43,43,0
192,6,3382,cube,6,4,6,6,0,31,164,25,,43,43,0
192,6,3383,cube,6,4,6,7,0,28,145,25,,43,43,0
192,6,3384,cube,7,4,6,0,0,29,145,25,,43,43,0
192,6,3385,cube,7,4,6,1,0,23,161,25,,43,43,0
192,6,3386,cube,7,4,6,2,0,29,162,25,,43,43,0
192,6,3387,cube,7,4,6,3,0,26,151,25,,43,43,0
192,6,3388,cube,7,4,6,4,0,31,149,25,,43,43,0
192,6,3389,cube,7,4,6,5,0,28,155,25,,43,43,0
192,6,3390,cube,7,4,6,6,0,25,156,25,,43,43,0
192,6,3391,cube,7,4,6,7,0,31,158,25,,43,43,0
192,6,3544,cube,3,7,6,0,0,0,0,,,,,1
192,6,3545,cube,3,7,6,1,0,0,0,,,,,1
192,6,3546,cube,3,7,6,2,0,0,0,,,,,1
192,6,3547,cube,3,7,6,3,0,0,0,,,,,1
192,6,3548,cube,3,7,6,4,0,0,0,,,,,1
192,6,3549,cube,3,7,6,5,0,0,0,,,,,1
192,6,3550,cube,3,7,6,6,0,0,0,,,,,1
192,6,3551,cube,3,7,6,7,0,0,0,,,,,1
192,6,3576,cube,7,7,6,0,0,0,11,61,,79,79,0
192,6,3577,cube,7,7,6,1,0,0,11,61,,79,79,0
192,6,3578,cube,7,7,6,2,0,0,16,61,,79,79,0
192,6,3579,cube,7,7,6,3,0,0,11,61,,79,79,0
192,6,3580,cube,7,7,6,4,0,0,14,61,,79,79,0
192,6,3581,cube,7,7,6,5,0,0,10,61,,79,79,0
192,6,3582,cube,7,7,6,6,0,0,8,61,,79,79,0
192,6,3583,cube,7,7,6,7,0,0,12,61,,79,79,0
192,6,3656,cube,1,1,7,0,0,0,92,42,,60,60,0
192,6,3657,cube,1,1,7,1,0,0,93,42,,60,60,0
192,6,3658,cube,1,1,7,2,0,0,93,42,,60,60,0
192,6,3659,cube,1,1,7,3,0,0,78,42,,60,60,0
192,6,3660,cube,1,1,7,4,0,0,76,42,,60,60,0
192,6,3661,cube,1,1,7,5,0,0,94,42,,60,60,0
192,6,3662,cube,1,1,7,6,0,0,85,42,,60,60,0
192,6,3663,cube,1,1,7,7,0,0,87,42,,60,60,0
192,6,3680,cube,4,1,7,0,0,12,134,28,,46,46,0
192,6,3681,cube,4,1,7,1,0,16,134,28,,46,46,0
192,6,3682,cube,4,1,7,2,0,19,148,28,,46,46,0
192,6,3683,cube,4,1,7,3,0,20,136,28,,46,46,0
192,6,3684,cube,4,1,7,4,0,14,143,28,,46,46,0
192,6,3685,cube,4,1,7,5,0,21,142,28,,46,46,0
192,6,3686,cube,4,1,7,6,0,15,140,28,,46,46,0
192,6,3687,cube,4,1,7,7,0,16,146,28,,46,46,0
192,6,3696,cube,6,1,7,0,0,0,49,53,,71,71,0
192,6,3697,cube,6,1,7,1,0,0,50,53,,71,71,0
192,6,3698,cube,6,1,7,2,0,0,41,53,,71,71,0
192,6,3699,cube,6,1,7,3,0,0,47,53,,71,71,0
192,6,3700,cube,6,1,7,4,0,0,52,53,,71,71,0
192,6,3701,cube,6,1,7,5,0,0,44,53,,71,71,0
192,6,3702,cube,6,1,7,6,0,0,45,53,,71,71,0
192,6,3703,cube,6,1,7,7,0,0,39,53,,71,71,0
192,6,3704,cube,7,1,7,0,0,0,0,,,,,1
192,6,3705,cube,7,1,7,1,0,0,0,,,,,1
192,6,3706,cube,7,1,7,2,0,0,0,,,,,1
192,6,3707,cube,7,1,7,3,0,0,0,,,,,1
192,6,3708,cube,7,1,7,4,0,0,0,,,,,1
192,6,3709,cube,7,1,7,5,0,0,0,,,,,1
192,6,3710,cube,7,1,7,6,0,0,0,,,,,1
192,6,3711,cube,7,1,7,7,0,0,0,,,,,1
192,6,3760,cube,6,2,7,0,0,0,48,53,,71,71,0
192,6,3761,cube,6,2,7,1,0,0,44,53,,71,71,0
192,6,3762,cube,6,2,7,2,0,0,47,53,,71,71,0
192,6,3763,cube,6,2,7,3,0,0,0,,,,,1
192,6,3764,cube,6,2,7,4,0,0,0,,,,,1
192,6,3765,cube,6,2,7,5,0,0,41,53,,71,71,0
192,6,3766,cube,6,2,7,6,0,0,40,53,,71,71,0
192,6,3767,cube,6,2,7,7,0,0,36,53,,71,71,0
192,6,4024,cube,7,6,7,0,0,0,47,53,,71,71,0
192,6,4025,cube,7,6,7,1,0,0,41,53,,71,71,0
192,6,4026,cube,7,6,7,2,0,0,52,53,,71,71,0
192,6,4027,cube,7,6,7,3,0,0,44,53,,71,71,0
192,6,4028,cube,7,6,7,4,0,0,39,53,,71,71,0
192,6,4029,cube,7,6,7,5,0,0,42,53,,71,71,0
192,6,4030,cube,7,6,7,6,0,0,38,53,,71,71,0
192,6,4031,cube,7,6,7,7,0,0,46,53,,71,71,0
192,7,352,cube,4,5,0,0,0,0,26,57,,75,75,0
192,7,353,cube,4,5,0,1,0,0,30,57,,75,75,0
192,7,354,cube,4,5,0,2,0,0,29,57,,75,75,0
192,7,355,cube,4,5,0,3,0,0,30,57,,75,75,0
192,7,356,cube,4,5,0,4,0,0,25,57,,75,75,0
192,7,357,cube,4,5,0,5,0,0,30,57,,75,75,0
192,7,358,cube,4,5,0,6,0,0,27,57,,75,75,0
192,7,359,cube,4,5,0,7,0,0,31,57,,75,75,0
192,7,416,cube,4,6,0,0,0,24,139,27,,45,45,0
192,7,417,cube,4,6,0,1,0,21,157,27,,45,45,0
192,7,418,cube,4,6,0,2,0,22,168,27,,45,45,0
192,7,419,cube,4,6,0,3,0,16,158,27,,45,45,0
192,7,420,cube,4,6,0,4,0,18,146,27,,45,45,0
192,7,421,cube,4,6,0,5,0,23,135,27,,45,45,0
192,7,422,cube,4,6,0,6,0,21,146,27,,45,45,0
192,7,423,cube,4,6,0,7,0,26,164,27,,45,45,0
192,7,440,cube,7,6,0,0,0,0,103,38,,56,56,0
192,7,441,cube,7,6,0,1,0,0,112,38,,56,56,0
192,7,442,cube,7,6,0,2,0,0,100,38,,56,56,0
192,7,443,cube,7,6,0,3,0,0,96,38,,56,56,0
192,7,444,cube,7,6,0,4,0,0,108,38,,56,56,0
192,7,445,cube,7,6,0,5,0,0,101,38,,56,56,0
192,7,446,cube,7,6,0,6,0,0,110,38,,56,56,0
192,7,447,cube,7,6,0,7,0,0,112,38,,56,56,0
192,7,648,cube,1,2,1,0,0,0,93,40,,58,58,0
192,7,649,cube,1,2,1,1,0,0,97,40,,58,58,0
192,7,650,cube,1,2,1,2,0,0,106,40,,58,58,0
192,7,651,cube,1,2,1,3,0,0,90,40,,58,58,0
192,7,652,cube,1,2,1,4,0,0,91,40,,58,58,0
192,7,653,cube,1,2,1,5,0,0,97,40,,58,58,0
192,7,654,cube,1,2,1,6,0,0,91,40,,58,58,0
192,7,655,cube,1,2,1,7,0,0,91,40,,58,58,0
192,7,664,cube,3,2,1,0,0,0,104,37,,55,55,0
192,7,665,cube,3,2,1,1,0,0,101,37,,55,55,0
192,7,666,cube,3,2,1,2,0,0,107,37,,55,55,0
192,7,667,cube,3,2,1,3,0,0,104,37,,55,55,0
192,7,668,cube,3,2,1,4,0,0,108,37,,55,55,0
192,7,669,cube,3,2,1,5,0,0,112,37,,55,55,0
192,7,670,cube,3,2,1,6,0,0,112,37,,55,55,0
192,7,671,cube,3,2,1,7,0,0,97,37,,55,55,0
192,7,672,cube,4,2,1,0,0,0,124,33,,51,51,0
192,7,673,cube,4,2,1,1,0,0,142,33,,51,51,0
192,7,674,cube,4,2,1,2,0,0,135,33,,51,51,0
192,7,675,cube,4,2,1,3,0,0,117,33,,51,51,0
192,7,676,cube,4,2,1,4,0,0,117,33,,51,51,0
192,7,677,cube,4,2,1,5,0,0,113,33,,51,51,0
192,7,678,cube,4,2,1,6,0,0,121,33,,51,51,0
192,7,679,cube,4,2,1,7,0,0,115,33,,51,51,0
192,7,808,cube,5,4,1,0,0,0,125,36,,54,54,0
192,7,809,cube,5,4,1,1,0,0,113,36,,54,54,0
192,7,810,cube,5,4,1,2,0,0,106,36,,54,54,0
192,7,811,cube,5,4,1,3,0,0,113,36,,54,54,0
192,7,812,cube,5,4,1,4,0,0,114,36,,54,54,0
192,7,813,cube,5,4,1,5,0,0,116,36,,54,54,0
192,7,814,cube,5,4,1,6,0,0,109,36,,54,54,0
192,7,815,cube,5,4,1,7,0,0,125,36,,54,54,0
192,7,864,cube,4,5,1,0,0,0,62,49,,67,67,0
192,7,865,cube,4,5,1,1,0,0,62,49,,67,67,0
192,7,866,cube,4,5,1,2,0,0,67,49,,67,67,0
192,7,867,cube,4,5,1,3,0,0,55,49,,67,67,0
192,7,868,cube,4,5,1,4,0,0,56,49,,67,67,0
192,7,869,cube,4,5,1,5,0,0,64,49,,67,67,0
192,7,870,cube,4,5,1,6,0,0,60,49,,67,67,0
192,7,871,cube,4,5,1,7,0,0,49,49,,67,67,0
192,7,968,cube,1,7,1,0,0,20,133,25,,43,43,0
192,7,969,cube,1,7,1,1,0,24,139,25,,43,43,0
192,7,970,cube,1,7,1,2,0,29,158,25,,43,43,0
192,7,971,cube,1,7,1,3,0,27,147,25,,43,43,0
192,7,972,cube,1,7,1,4,0,28,135,25,,43,43,0
192,7,973,cube,1,7,1,5,0,27,155,25,,43,43,0
192,7,974,cube,1,7,1,6,0,27,154,25,,43,43,0
192,7,975,cube,1,7,1,7,0,30,157,25,,43,43,0
192,7,984,cube,3,7,1,0,0,0,121,33,,51,51,0
192,7,985,cube,3,7,1,1,0,0,134,33,,51,51,0
192,7,986,cube,3,7,1,2,0,0,117,33,,51,51,0
192,7,987,cube,3,7,1,3,0,0,117,33,,51,51,0
192,7,988,cube,3,7,1,4,0,0,138,33,,51,51,0
192,7,989,cube,3,7,1,5,0,0,116,33,,51,51,0
192,7,990,cube,3,7,1,6,0,0,127,33,,51,51,0
192,7,991,cube,3,7,1,7,0,0,139,33,,51,51,0
192,7,1152,cube,0,2,2,0,0,12,146,29,,48,48,1
192,7,1153,cube,0,2,2,1,0,9,147,29,,48,48,1
192,7,1154,cube,0,2,2,2,0,11,131,29,,48,48,1
192,7,1155,cube,0,2,2,3,0,10,133,29,,48,48,1
192,7,1156,cube,0,2,2,4,0,13,148,29,,48,48,1
192,7,1157,cube,0,2,2,5,0,13,144,29,,48,48,1
192,7,1158,cube,0,2,2,6,0,14,148,29,,48,48,1
192,7,1159,cube,0,2,2,7,0,7,137,29,,48,48,1
192,7,1160,cube,1,2,2,0,0,0,0,,,,,1
192,7,1161,cube,1,2,2,1,0,0,0,,,,,1
192,7,1162,cube,1,2,2,2,0,0,0,,,,,1
192,7,1163,cube,1,2,2,3,0,0,0,,,,,1
192,7,1164,cube,1,2,2,4,0,0,0,,,,,1
192,7,1165,cube,1,2,2,5,0,0,0,,,,,1
192,7,1166,cube,1,2,2,6,0,0,0,,,,,1
192,7,1167,cube,1,2,2,7,0,0,0,,,,,1
192,7,1192,cube,5,2,2,0,0,0,0,,,,,1
192,7,1193,cube,5,2,2,1,0,0,0,,,,,1
192,7,1194,cube,5,2,2,2,0,0,0,,,,,1
192,7,1195,cube,5,2,2,3,0,0,0,,,,,1
192,7,1196,cube,5,2,2,4,0,0,0,,,,,1
192,7,1197,cube,5,2,2,5,0,0,0,,,,,1
192,7,1198,cube,5,2,2,6,0,0,0,,,,,1
192,7,1199,cube,5,2,2,7,0,0,0,,,,,1
192,7,1288,cube,1,4,2,0,0,29,158,25,,43,43,0
192,7,1289,cube,1,4,2,1,0,26,150,25,,43,43,0
192,7,1290,cube,1,4,2,2,0,22,157,25,,43,43,0
192,7,1291,cube,1,4,2,3,0,22,151,25,,43,43,0
192,7,1292,cube,1,4,2,4,0,32,153,25,,43,43,0
192,7,1293,cube,1,4,2,5,0,26,162,25,,43,43,0
192,7,1294,cube,1,4,2,6,0,29,155,25,,43,43,0
192,7,1295,cube,1,4,2,7,0,25,156,25,,43,43,0
192,7,1304,cube,3,4,2,0,0,0,139,32,,50,50,0
192,7,1305,cube,3,4,2,1,0,0,124,32,,50,50,0
192,7,1306,cube,3,4,2,2,0,0,124,32,,50,50,0
192,7,1307,cube,3,4,2,3,0,0,125,32,,50,50,0
192,7,1308,cube,3,4,2,4,0,0,126,32,,50,50,0
192,7,1309,cube,3,4,2,5,0,0,113,32,,50,50,0
192,7,1310,cube,3,4,2,6,0,0,138,32,,50,50,0
192,7,1311,cube,3,4,2,7,0,0,139,32,,50,50,0
192,7,1528,cube,7,7,2,0,0,0,42,53,,71,71,0
192,7,1529,cube,7,7,2,1,0,0,46,53,,71,71,0
192,7,1530,cube,7,7,2,2,0,0,43,53,,71,71,0
192,7,1531,cube,7,7,2,3,0,0,41,53,,71,71,0
192,7,1532,cube,7,7,2,4,0,0,50,53,,71,71,0
192,7,1533,cube,7,7,2,5,0,0,48,53,,71,71,0
192,7,1534,cube,7,7,2,6,0,0,47,53,,71,71,0
192,7,1535,cube,7,7,2,7,0,0,43,53,,71,71,0
192,7,1792,cube,0,4,3,0,0,0,62,48,,66,66,0
192,7,1793,cube,0,4,3,1,0,0,63,48,,66,66,0
192,7,1794,cube,0,4,3,2,0,0,64,48,,66,66,0
192,7,1795,cube,0,4,3,3,0,0,69,48,,66,66,0
192,7,1796,cube,0,4,3,4,0,0,62,48,,66,66,0
192,7,1797,cube,0,4,3,5,0,0,54,48,,66,66,0
192,7,1798,cube,0,4,3,6,0,0,67,48,,66,66,0
192,7,1799,cube,0,4,3,7,0,0,74,48,,66,66,0
192,7,2152,cube,5,1,4,0,0,9,144,30,,48,48,0
192,7,2153,cube,5,1,4,1,0,9,137,30,,48,48,0
192,7,2154,cube,5,1,4,2,0,6,130,30,,48,48,0
192,7,2155,cube,5,1,4,3,0,7,141,30,,48,48,0
192,7,2156,cube,5,1,4,4,0,8,125,30,,48,48,0
192,7,2157,cube,5,1,4,5,0,8,136,30,,48,48,0
192,7,2158,cube,5,1,4,6,0,10,123,30,,48,48,0
192,7,2159,cube,5,1,4,7,0,10,154,30,,48,48,0
192,7,2208,cube,4,2,4,0,0,0,0,,,,,1
192,7,2209,cube,4,2,4,1,0,0,0,,,,,1
192,7,2210,cube,4,2,4,2,0,0,0,,,,,1
192,7,2211,cube,4,2,4,3,0,0,0,,,,,1
192,7,2212,cube,4,2,4,4,0,0,0,,,,,1
192,7,2213,cube,4,2,4,5,0,0,0,,,,,1
192,7,2214,cube,4,2,4,6,0,0,0,,,,,1
192,7,2215,cube,4,2,4,7,0,0,0,,,,,1
192,7,2216,cube,5,2,4,0,0,0,120,34,,53,53,1
192,7,2217,cube,5,2,4,1,0,0,107,34,,53,53,1
192,7,2218,cube,5,2,4,2,0,0,120,34,,53,53,1
192,7,2219,cube,5,2,4,3,0,0,107,34,,53,53,1
192,7,2220,cube,5,2,4,4,0,0,103,34,,53,53,1
192,7,2221,cube,5,2,4,5,0,0,128,34,,53,53,1
192,7,2222,cube,5,2,4,6,0,0,104,34,,53,53,1
192,7,2223,cube,5,2,4,7,0,0,123,34,,53,53,1
192,7,2224,cube,6,2,4,0,0,6,152,29,,47,47,0
192,7,2225,cube,6,2,4,1,0,17,154,29,,47,47,0
192,7,2226,cube,6,2,4,2,0,11,135,29,,47,47,0
192,7,2227,cube,6,2,4,3,0,15,150,29,,47,47,0
192,7,2228,cube,6,2,4,4,0,11,137,29,,47,47,0
192,7,2229,cube,6,2,4,5,0,10,134,29,,47,47,0
192,7,2230,cube,6,2,4,6,0,15,146,29,,47,47,0
192,7,2231,cube,6,2,4,7,0,13,150,29,,47,47,0
192,7,2232,cube,7,2,4,0,0,0,0,,,,,1
192,7,2233,cube,7,2,4,1,0,0,0,,,,,1
192,7,2234,cube,7,2,4,2,0,0,0,,,,,1
192,7,2235,cube,7,2,4,3,0,0,0,,,,,1
192,7,2236,cube,7,2,4,4,0,0,0,,,,,1
192,7,2237,cube,7,2,4,5,0,0,0,,,,,1
192,7,2238,cube,7,2,4,6,0,0,0,,,,,1
192,7,2239,cube,7,2,4,7,0,0,0,,,,,1
192,7,2248,cube,1,3,4,0,0,14,151,28,,46,46,0
192,7,2249,cube,1,3,4,1,0,16,141,28,,46,46,0
192,7,2250,cube,1,3,4,2,0,19,146,28,,46,46,0
192,7,2251,cube,1,3,4,3,0,20,141,28,,46,46,0
192,7,2252,cube,1,3,4,4,0,21,159,28,,46,46,0
192,7,2253,cube,1,3,4,5,0,14,150,28,,46,46,0
192,7,2254,cube,1,3,4,6,0,20,148,28,,46,46,0
192,7,2255,cube,1,3,4,7,0,19,158,28,,46,46,0
192,7,2304,cube,0,4,4,0,0,12,138,29,,47,47,0
192,7,2305,cube,0,4,4,1,0,9,131,29,,47,47,0
192,7,2306,cube,0,4,4,2,0,13,152,29,,47,47,0
192,7,2307,cube,0,4,4,3,0,12,136,29,,47,47,0
192,7,2308,cube,0,4,4,4,0,9,139,29,,47,47,0
192,7,2309,cube,0,4,4,5,0,13,126,29,,47,47,0
192,7,2310,cube,0,4,4,6,0,9,135,29,,47,47,0
192,7,2311,cube,0,4,4,7,0,13,150,29,,47,47,0
192,7,2352,cube,6,4,4,0,0,14,142,29,,47,47,0
192,7,2353,cube,6,4,4,1,0,11,135,29,,47,47,0
192,7,2354,cube,6,4,4,2,0,12,144,29,,47,47,0
192,7,2355,cube,6,4,4,3,0,10,149,29,,47,47,0
192,7,2356,cube,6,4,4,4,0,9,128,29,,47,47,0
192,7,2357,cube,6,4,4,5,0,11,157,29,,47,47,0
192,7,2358,cube,6,4,4,6,0,12,141,29,,47,47,0
192,7,2359,cube,6,4,4,7,0,13,127,29,,47,47,0
192,7,2366,cube,7,4,4,6,1,33,164,23,184,41,41,0
192,7,2392,cube,3,5,4,0,0,30,144,25,,43,43,0
192,7,2393,cube,3,5,4,1,0,28,151,25,,43,43,0
192,7,2394,cube,3,5,4,2,0,27,151,25,,43,43,0
192,7,2395,cube,3,5,4,3,0,29,145,25,,43,43,0
192,7,2396,cube,3,5,4,4,0,20,152,25,,43,43,0
192,7,2397,cube,3,5,4,5,0,29,159,25,,43,43,0
192,7,2398,cube,3,5,4,6,0,32,164,25,,43,43,0
192,7,2399,cube,3,5,4,7,0,28,154,25,,43,43,0
192,7,2536,cube,5,7,4,0,0,0,0,,,,,1
192,7,2537,cube,5,7,4,1,0,0,0,,,,,1
192,7,2538,cube,5,7,4,2,0,0,0,,,,,1
192,7,2539,cube,5,7,4,3,0,0,0,,,,,1
192,7,2540,cube,5,7,4,4,0,0,0,,,,,1
192,7,2541,cube,5,7,4,5,0,0,0,,,,,1
192,7,2542,cube,5,7,4,6,0,0,0,,,,,1
192,7,2543,cube,5,7,4,7,0,0,0,,,,,1
192,7,2552,cube,7,7,4,0,0,3,141,31,,49,49,0
192,7,2553,cube,7,7,4,1,0,1,132,31,,49,49,0
192,7,2554,cube,7,7,4,2,0,4,136,31,,49,49,0
192,7,2555,cube,7,7,4,3,0,4,136,31,,49,49,0
192,7,2556,cube,7,7,4,4,0,4,128,31,,49,49,0
192,7,2557,cube,7,7,4,5,0,2,113,31,,49,49,0
192,7,2558,cube,7,7,4,6,0,2,126,31,,49,49,0
192,7,2559,cube,7,7,4,7,0,3,129,31,,49,49,0
192,7,3104,cube,4,0,6,0,0,0,13,60,,79,79,1
192,7,3105,cube,4,0,6,1,0,0,12,60,,79,79,1
192,7,3106,cube,4,0,6,2,0,0,13,60,,79,79,1
192,7,3107,cube,4,0,6,3,0,0,16,60,,79,79,1
192,7,3108,cube,4,0,6,4,0,0,16,60,,79,79,1
192,7,3109,cube,4,0,6,5,0,0,10,60,,79,79,1
192,7,3110,cube,4,0,6,6,0,0,13,60,,79,79,1
192,7,3111,cube,4,0,6,7,0,0,12,60,,79,79,1
192,7,3224,cube,3,2,6,0,0,0,101,37,,56,56,1
192,7,3225,cube,3,2,6,1,0,0,109,37,,56,56,1
192,7,3226,cube,3,2,6,2,0,0,109,37,,56,56,1
192,7,3227,cube,3,2,6,3,0,0,111,37,,56,56,1
192,7,3228,cube,3,2,6,4,0,0,118,37,,56,56,1
192,7,3229,cube,3,2,6,5,0,0,121,37,,56,56,1
192,7,3230,cube,3,2,6,6,0,0,103,37,,56,56,1
192,7,3231,cube,3,2,6,7,0,0,92,37,,56,56,1
192,7,3336,cube,1,4,6,0,0,16,131,28,,46,46,0
192,7,3337,cube,1,4,6,1,0,17,134,28,,46,46,0
192,7,3338,cube,1,4,6,2,0,18,148,28,,46,46,0
192,7,3339,cube,1,4,6,3,0,17,142,28,,46,46,0
192,7,3340,cube,1,4,6,4,0,17,162,28,,46,46,0
192,7,3341,cube,1,4,6,5,0,19,146,28,,46,46,0
192,7,3342,cube,1,4,6,6,0,16,145,28,,46,46,0
192,7,3343,cube,1,4,6,7,0,19,141,28,,46,46,0
192,7,3360,cube,4,4,6,0,1,36,157,23,186,42,42,1
192,7,3362,cube,4,4,6,2,1,31,152,23,188,42,42,1
192,7,3364,cube,4,4,6,4,1,33,173,23,190,42,42,1
192,7,3365,cube,4,4,6,5,1,34,154,23,191,42,42,1
192,7,3366,cube,4,4,6,6,1,25,171,23,184,42,42,1
192,7,3368,cube,5,4,6,0,0,0,77,43,,61,61,0
192,7,3369,cube,5,4,6,1,0,0,82,43,,61,61,0
192,7,3370,cube,5,4,6,2,0,0,80,43,,61,61,0
192,7,3371,cube,5,4,6,3,0,0,84,43,,61,61,0
192,7,3372,cube,5,4,6,4,0,0,78,43,,61,61,0
192,7,3373,cube,5,4,6,5,0,0,88,43,,61,61,0
192,7,3374,cube,5,4,6,6,0,0,81,43,,61,61,0
192,7,3375,cube,5,4,6,7,0,0,86,43,,61,61,0
192,7,3480,cube,3,6,6,0,0,0,33,55,,73,73,0
192,7,3481,cube,3,6,6,1,0,0,34,55,,73,73,0
192,7,3482,cube,3,6,6,2,0,0,30,55,,73,73,0
192,7,3483,cube,3,6,6,3,0,0,38,55,,73,73,0
192,7,3484,cube,3,6,6,4,0,0,42,55,,73,73,0
192,7,3485,cube,3,6,6,5,0,0,31,55,,73,73,0
192,7,3486,cube,3,6,6,6,0,0,31,55,,73,73,0
192,7,3487,cube,3,6,6,7,0,0,38,55,,73,73,0
192,7,3560,cube,5,7,6,0,0,14,159,29,,47,47,0
192,7,3561,cube,5,7,6,1,0,12,151,29,,47,47,0
192,7,3562,cube,5,7,6,2,0,13,145,29,,47,47,0
192,7,3563,cube,5,7,6,3,0,14,149,29,,47,47,0
192,7,3564,cube,5,7,6,4,0,15,139,29,,47,47,0
192,7,3565,cube,5,7,6,5,0,12,144,29,,47,47,0
192,7,3566,cube,5,7,6,6,0,15,141,29,,47,47,0
192,7,3567,cube,5,7,6,7,0,8,137,29,,47,47,0
192,7,3656,cube,1,1,7,0,0,0,25,58,,76,76,0
192,7,3657,cube,1,1,7,1,0,0,28,58,,76,76,0
192,7,3658,cube,1,1,7,2,0,0,22,58,,76,76,0
192,7,3659,cube,1,1,7,3,0,0,21,58,,76,76,0
192,7,3660,cube,1,1,7,4,0,0,29,58,,76,76,0
192,7,3661,cube,1,1,7,5,0,0,18,58,,76,76,0
192,7,3662,cube,1,1,7,6,0,0,28,58,,76,76,0
192,7,3663,cube,1,1,7,7,0,0,22,58,,76,76,0
192,7,3744,cube,4,2,7,0,0,32,169,24,,42,42,0
192,7,3745,cube,4,2,7,1,0,30,157,24,,42,42,0
192,7,3746,cube,4,2,7,2,0,35,168,24,,42,42,0
192,7,3747,cube,4,2,7,3,0,27,157,24,,42,42,0
192,7,3748,cube,4,2,7,4,0,33,150,24,,42,42,0
192,7,3749,cube,4,2,7,5,0,29,153,24,,42,42,0
192,7,3750,cube,4,2,7,6,0,30,164,24,,42,42,0
192,7,3751,cube,4,2,7,7,0,31,172,24,,42,42,0
192,7,3760,cube,6,2,7,0,0,0,29,55,,74,74,1
192,7,3761,cube,6,2,7,1,0,0,29,55,,74,74,1
192,7,3762,cube,6,2,7,2,0,0,35,55,,74,74,1
192,7,3763,cube,6,2,7,3,0,0,35,55,,74,74,1
